Date;ISO-3166-1;Tests;Confirmed;Recovered;Deaths
2020-02-16;KHM;;1;1;0
2020-02-17;KHM;;1;1;0
2020-02-18;KHM;;1;1;0
2020-02-19;KHM;;1;1;0
2020-02-20;KHM;;1;1;0
2020-02-21;KHM;;1;1;0
2020-02-22;KHM;;1;1;0
2020-02-23;KHM;;1;1;0
2020-02-24;KHM;;1;1;0
2020-02-25;KHM;;1;1;0
2020-02-26;KHM;;1;1;0
2020-02-27;KHM;;1;1;0
2020-02-28;KHM;;1;1;0
2020-02-29;KHM;;1;1;0
2020-03-01;KHM;;1;1;0
2020-03-02;KHM;;1;1;0
2020-03-03;KHM;;1;1;0
2020-03-04;KHM;;1;1;0
2020-03-05;KHM;;1;1;0
2020-03-06;KHM;;1;1;0
2020-03-07;KHM;;1;1;0
2020-03-08;KHM;;2;1;0
2020-03-09;KHM;;2;1;0
2020-03-10;KHM;;2;1;0
2020-03-11;KHM;;3;1;0
2020-03-12;KHM;;3;1;0
2020-03-13;KHM;;5;1;0
2020-03-14;KHM;;7;1;0
2020-03-15;KHM;;7;1;0
2020-03-16;KHM;;7;1;0
2020-03-17;KHM;;33;1;0
2020-03-18;KHM;;35;1;0
2020-03-19;KHM;;37;1;0
2020-01-22;KOR;;1;0;0
2020-01-23;KOR;;1;0;0
2020-01-24;KOR;;2;0;0
2020-01-25;KOR;;2;0;0
2020-01-26;KOR;;3;0;0
2020-01-27;KOR;;4;0;0
2020-01-28;KOR;;4;0;0
2020-01-29;KOR;;4;0;0
2020-01-30;KOR;571;4;0;0
2020-01-31;KOR;;11;0;0
2020-02-01;KOR;;12;0;0
2020-02-02;KOR;;15;0;0
2020-02-03;KOR;;15;0;0
2020-02-04;KOR;;16;0;0
2020-02-05;KOR;;19;0;0
2020-02-06;KOR;1701;23;0;0
2020-02-07;KOR;2598;24;1;0
2020-02-08;KOR;2776;24;1;0
2020-02-09;KOR;3629;25;3;0
2020-02-10;KOR;5074;27;3;0
2020-02-11;KOR;5797;28;3;0
2020-02-12;KOR;6854;28;7;0
2020-02-13;KOR;7519;28;7;0
2020-02-14;KOR;7919;28;7;0
2020-02-15;KOR;8171;28;9;0
2020-02-16;KOR;9265;29;9;0
2020-02-17;KOR;10411;30;10;0
2020-02-18;KOR;12161;31;12;0
2020-02-19;KOR;14816;31;12;0
2020-02-20;KOR;19621;104;16;1
2020-02-21;KOR;22633;204;16;2
2020-02-22;KOR;28615;433;16;2
2020-02-23;KOR;36716;602;18;6
2020-02-24;KOR;46127;833;18;8
2020-02-25;KOR;57990;977;22;10
2020-02-26;KOR;70940;1261;22;12
2020-02-27;KOR;85693;1766;22;13
2020-02-28;KOR;96985;2337;22;13
2020-02-29;KOR;98921;3150;27;16
2020-03-01;KOR;109591;3736;30;17
2020-03-02;KOR;125851;4335;30;28
2020-03-03;KOR;136707;5186;30;28
2020-03-04;KOR;146541;5621;41;35
2020-03-05;KOR;164740;6088;41;35
2020-03-06;KOR;178189;6593;135;42
2020-03-07;KOR;188518;7041;135;44
2020-03-08;KOR;196618;7314;118;50
2020-03-09;KOR;210144;7478;118;53
2020-03-10;KOR;222395;7513;247;54
2020-03-11;KOR;234998;7755;288;60
2020-03-12;KOR;248647;7869;333;66
2020-03-13;KOR;261335;7979;510;66
2020-03-14;KOR;268212;8086;510;72
2020-03-15;KOR;274504;8162;510;75
2020-03-16;KOR;286716;8236;1137;75
2020-03-17;KOR;295747;8320;1407;81
2020-03-18;KOR;307024;8413;1540;84
2020-03-19;KOR;;8565;1540;91
2020-01-22;KWT;;0;0;0
2020-01-23;KWT;;0;0;0
2020-01-24;KWT;;0;0;0
2020-01-25;KWT;;0;0;0
2020-01-26;KWT;;0;0;0
2020-01-27;KWT;;0;0;0
2020-01-28;KWT;;0;0;0
2020-01-29;KWT;;0;0;0
2020-01-30;KWT;;0;0;0
2020-01-31;KWT;;0;0;0
2020-02-01;KWT;;0;0;0
2020-02-02;KWT;;0;0;0
2020-02-03;KWT;;0;0;0
2020-02-04;KWT;;0;0;0
2020-02-05;KWT;;0;0;0
2020-02-06;KWT;;0;0;0
2020-02-07;KWT;;0;0;0
2020-02-08;KWT;;0;0;0
2020-02-09;KWT;;0;0;0
2020-02-10;KWT;;0;0;0
2020-02-11;KWT;;0;0;0
2020-02-12;KWT;;0;0;0
2020-02-13;KWT;;0;0;0
2020-02-14;KWT;;0;0;0
2020-02-15;KWT;;0;0;0
2020-02-16;KWT;;0;0;0
2020-02-17;KWT;;0;0;0
2020-02-18;KWT;;0;0;0
2020-02-19;KWT;;0;0;0
2020-02-20;KWT;;0;0;0
2020-02-21;KWT;;0;0;0
2020-02-22;KWT;;0;0;0
2020-02-23;KWT;;0;0;0
2020-02-24;KWT;;1;0;0
2020-02-25;KWT;;11;0;0
2020-02-26;KWT;;26;0;0
2020-02-27;KWT;;43;0;0
2020-02-28;KWT;;45;0;0
2020-02-29;KWT;;45;0;0
2020-03-01;KWT;;45;0;0
2020-03-02;KWT;;56;0;0
2020-03-03;KWT;;56;0;0
2020-03-04;KWT;;56;0;0
2020-03-05;KWT;;58;0;0
2020-03-06;KWT;;58;0;0
2020-03-07;KWT;;61;0;0
2020-03-08;KWT;;64;1;0
2020-03-09;KWT;;64;1;0
2020-03-10;KWT;;69;1;0
2020-03-11;KWT;;72;2;0
2020-03-12;KWT;;80;5;0
2020-03-13;KWT;;80;5;0
2020-03-14;KWT;;104;5;0
2020-03-15;KWT;;112;5;0
2020-03-16;KWT;;123;9;0
2020-03-17;KWT;;130;9;0
2020-03-18;KWT;;142;15;0
2020-03-19;KWT;;148;18;0
2020-01-22;LBN;;0;0;0
2020-01-23;LBN;;0;0;0
2020-01-24;LBN;;0;0;0
2020-01-25;LBN;;0;0;0
2020-01-26;LBN;;0;0;0
2020-01-27;LBN;;0;0;0
2020-01-28;LBN;;0;0;0
2020-01-29;LBN;;0;0;0
2020-01-30;LBN;;0;0;0
2020-01-31;LBN;;0;0;0
2020-02-01;LBN;;0;0;0
2020-02-02;LBN;;0;0;0
2020-02-03;LBN;;0;0;0
2020-02-04;LBN;;0;0;0
2020-02-05;LBN;;0;0;0
2020-02-06;LBN;;0;0;0
2020-02-07;LBN;;0;0;0
2020-02-08;LBN;;0;0;0
2020-02-09;LBN;;0;0;0
2020-02-10;LBN;;0;0;0
2020-02-11;LBN;;0;0;0
2020-02-12;LBN;;0;0;0
2020-02-13;LBN;;0;0;0
2020-02-14;LBN;;0;0;0
2020-02-15;LBN;;0;0;0
2020-02-16;LBN;;0;0;0
2020-02-17;LBN;;0;0;0
2020-02-18;LBN;;0;0;0
2020-02-19;LBN;;0;0;0
2020-02-20;LBN;;0;0;0
2020-02-21;LBN;;1;0;0
2020-02-22;LBN;;1;0;0
2020-02-23;LBN;;1;0;0
2020-02-24;LBN;;1;0;0
2020-02-25;LBN;;1;0;0
2020-02-26;LBN;;2;0;0
2020-02-27;LBN;;2;0;0
2020-02-28;LBN;;2;0;0
2020-02-29;LBN;;4;0;0
2020-03-01;LBN;;10;0;0
2020-03-02;LBN;;13;0;0
2020-03-03;LBN;;13;0;0
2020-03-04;LBN;;13;1;0
2020-03-05;LBN;;16;1;0
2020-03-06;LBN;;22;1;0
2020-03-07;LBN;;22;1;0
2020-03-08;LBN;;32;1;0
2020-03-09;LBN;;32;1;0
2020-03-10;LBN;;41;1;1
2020-03-11;LBN;;61;1;3
2020-03-12;LBN;;61;1;3
2020-03-13;LBN;;77;1;3
2020-03-14;LBN;;93;1;3
2020-03-15;LBN;;110;1;3
2020-03-16;LBN;;99;1;3
2020-03-17;LBN;;120;3;3
2020-03-18;LBN;;133;3;3
2020-03-19;LBN;;157;4;4
2020-01-22;LBR;;0;0;0
2020-01-23;LBR;;0;0;0
2020-01-24;LBR;;0;0;0
2020-01-25;LBR;;0;0;0
2020-01-26;LBR;;0;0;0
2020-01-27;LBR;;0;0;0
2020-01-28;LBR;;0;0;0
2020-01-29;LBR;;0;0;0
2020-01-30;LBR;;0;0;0
2020-01-31;LBR;;0;0;0
2020-02-01;LBR;;0;0;0
2020-02-02;LBR;;0;0;0
2020-02-03;LBR;;0;0;0
2020-02-04;LBR;;0;0;0
2020-02-05;LBR;;0;0;0
2020-02-06;LBR;;0;0;0
2020-02-07;LBR;;0;0;0
2020-02-08;LBR;;0;0;0
2020-02-09;LBR;;0;0;0
2020-02-10;LBR;;0;0;0
2020-02-11;LBR;;0;0;0
2020-02-12;LBR;;0;0;0
2020-02-13;LBR;;0;0;0
2020-02-14;LBR;;0;0;0
2020-02-15;LBR;;0;0;0
2020-02-16;LBR;;0;0;0
2020-02-17;LBR;;0;0;0
2020-02-18;LBR;;0;0;0
2020-02-19;LBR;;0;0;0
2020-02-20;LBR;;0;0;0
2020-02-21;LBR;;0;0;0
2020-02-22;LBR;;0;0;0
2020-02-23;LBR;;0;0;0
2020-02-24;LBR;;0;0;0
2020-02-25;LBR;;0;0;0
2020-02-26;LBR;;0;0;0
2020-02-27;LBR;;0;0;0
2020-02-28;LBR;;0;0;0
2020-02-29;LBR;;0;0;0
2020-03-01;LBR;;0;0;0
2020-03-02;LBR;;0;0;0
2020-03-03;LBR;;0;0;0
2020-03-04;LBR;;0;0;0
2020-03-05;LBR;;0;0;0
2020-03-06;LBR;;0;0;0
2020-03-07;LBR;;0;0;0
2020-03-08;LBR;;0;0;0
2020-03-09;LBR;;0;0;0
2020-03-10;LBR;;0;0;0
2020-03-11;LBR;;0;0;0
2020-03-12;LBR;;0;0;0
2020-03-13;LBR;;0;0;0
2020-03-14;LBR;;0;0;0
2020-03-15;LBR;;0;0;0
2020-03-16;LBR;;1;0;0
2020-03-17;LBR;;1;0;0
2020-03-18;LBR;;2;0;0
2020-03-19;LBR;;2;0;0
2020-01-22;LCA;;0;0;0
2020-01-23;LCA;;0;0;0
2020-01-24;LCA;;0;0;0
2020-01-25;LCA;;0;0;0
2020-01-26;LCA;;0;0;0
2020-01-27;LCA;;0;0;0
2020-01-28;LCA;;0;0;0
2020-01-29;LCA;;0;0;0
2020-01-30;LCA;;0;0;0
2020-01-31;LCA;;0;0;0
2020-02-01;LCA;;0;0;0
2020-02-02;LCA;;0;0;0
2020-02-03;LCA;;0;0;0
2020-02-04;LCA;;0;0;0
2020-02-05;LCA;;0;0;0
2020-02-06;LCA;;0;0;0
2020-02-07;LCA;;0;0;0
2020-02-08;LCA;;0;0;0
2020-02-09;LCA;;0;0;0
2020-02-10;LCA;;0;0;0
2020-02-11;LCA;;0;0;0
2020-02-12;LCA;;0;0;0
2020-02-13;LCA;;0;0;0
2020-02-14;LCA;;0;0;0
2020-02-15;LCA;;0;0;0
2020-02-16;LCA;;0;0;0
2020-02-17;LCA;;0;0;0
2020-02-18;LCA;;0;0;0
2020-02-19;LCA;;0;0;0
2020-02-20;LCA;;0;0;0
2020-02-21;LCA;;0;0;0
2020-02-22;LCA;;0;0;0
2020-02-23;LCA;;0;0;0
2020-02-24;LCA;;0;0;0
2020-02-25;LCA;;0;0;0
2020-02-26;LCA;;0;0;0
2020-02-27;LCA;;0;0;0
2020-02-28;LCA;;0;0;0
2020-02-29;LCA;;0;0;0
2020-03-01;LCA;;0;0;0
2020-03-02;LCA;;0;0;0
2020-03-03;LCA;;0;0;0
2020-03-04;LCA;;0;0;0
2020-03-05;LCA;;0;0;0
2020-03-06;LCA;;0;0;0
2020-03-07;LCA;;0;0;0
2020-03-08;LCA;;0;0;0
2020-03-09;LCA;;0;0;0
2020-03-10;LCA;;0;0;0
2020-03-11;LCA;;0;0;0
2020-03-12;LCA;;0;0;0
2020-03-13;LCA;;0;0;0
2020-03-14;LCA;;1;0;0
2020-03-15;LCA;;2;0;0
2020-03-16;LCA;;2;0;0
2020-03-17;LCA;;2;0;0
2020-03-18;LCA;;2;0;0
2020-03-19;LCA;;2;0;0
2020-01-22;LIE;;0;0;0
2020-01-23;LIE;;0;0;0
2020-01-24;LIE;;0;0;0
2020-01-25;LIE;;0;0;0
2020-01-26;LIE;;0;0;0
2020-01-27;LIE;;0;0;0
2020-01-28;LIE;;0;0;0
2020-01-29;LIE;;0;0;0
2020-01-30;LIE;;0;0;0
2020-01-31;LIE;;0;0;0
2020-02-01;LIE;;0;0;0
2020-02-02;LIE;;0;0;0
2020-02-03;LIE;;0;0;0
2020-02-04;LIE;;0;0;0
2020-02-05;LIE;;0;0;0
2020-02-06;LIE;;0;0;0
2020-02-07;LIE;;0;0;0
2020-02-08;LIE;;0;0;0
2020-02-09;LIE;;0;0;0
2020-02-10;LIE;;0;0;0
2020-02-11;LIE;;0;0;0
2020-02-12;LIE;;0;0;0
2020-02-13;LIE;;0;0;0
2020-02-14;LIE;;0;0;0
2020-02-15;LIE;;0;0;0
2020-02-16;LIE;;0;0;0
2020-02-17;LIE;;0;0;0
2020-02-18;LIE;;0;0;0
2020-02-19;LIE;;0;0;0
2020-02-20;LIE;;0;0;0
2020-02-21;LIE;;0;0;0
2020-02-22;LIE;;0;0;0
2020-02-23;LIE;;0;0;0
2020-02-24;LIE;;0;0;0
2020-02-25;LIE;;0;0;0
2020-02-26;LIE;;0;0;0
2020-02-27;LIE;;0;0;0
2020-02-28;LIE;;0;0;0
2020-02-29;LIE;;0;0;0
2020-03-01;LIE;;0;0;0
2020-03-02;LIE;;0;0;0
2020-03-03;LIE;;0;0;0
2020-03-04;LIE;;1;0;0
2020-03-05;LIE;;1;0;0
2020-03-06;LIE;;1;0;0
2020-03-07;LIE;;1;0;0
2020-03-08;LIE;;1;0;0
2020-03-09;LIE;;1;0;0
2020-03-10;LIE;;1;0;0
2020-03-11;LIE;;1;0;0
2020-03-12;LIE;;1;0;0
2020-03-13;LIE;;1;0;0
2020-03-14;LIE;;4;0;0
2020-03-15;LIE;;4;0;0
2020-03-16;LIE;;4;0;0
2020-03-17;LIE;;7;0;0
2020-03-18;LIE;;28;0;0
2020-03-19;LIE;;28;0;0
2020-01-22;LKA;;0;0;0
2020-01-23;LKA;;0;0;0
2020-01-24;LKA;;0;0;0
2020-01-25;LKA;;0;0;0
2020-01-26;LKA;;0;0;0
2020-01-27;LKA;;1;0;0
2020-01-28;LKA;;1;0;0
2020-01-29;LKA;;1;0;0
2020-01-30;LKA;;1;0;0
2020-01-31;LKA;;1;0;0
2020-02-01;LKA;;1;0;0
2020-02-02;LKA;;1;0;0
2020-02-03;LKA;;1;0;0
2020-02-04;LKA;;1;0;0
2020-02-05;LKA;;1;0;0
2020-02-06;LKA;;1;0;0
2020-02-07;LKA;;1;0;0
2020-02-08;LKA;;1;1;0
2020-02-09;LKA;;1;1;0
2020-02-10;LKA;;1;1;0
2020-02-11;LKA;;1;1;0
2020-02-12;LKA;;1;1;0
2020-02-13;LKA;;1;1;0
2020-02-14;LKA;;1;1;0
2020-02-15;LKA;;1;1;0
2020-02-16;LKA;;1;1;0
2020-02-17;LKA;;1;1;0
2020-02-18;LKA;;1;1;0
2020-02-19;LKA;;1;1;0
2020-02-20;LKA;;1;1;0
2020-02-21;LKA;;1;1;0
2020-02-22;LKA;;1;1;0
2020-02-23;LKA;;1;1;0
2020-02-24;LKA;;1;1;0
2020-02-25;LKA;;1;1;0
2020-02-26;LKA;;1;1;0
2020-02-27;LKA;;1;1;0
2020-02-28;LKA;;1;1;0
2020-02-29;LKA;;1;1;0
2020-03-01;LKA;;1;1;0
2020-03-02;LKA;;1;1;0
2020-03-03;LKA;;1;1;0
2020-03-04;LKA;;1;1;0
2020-03-05;LKA;;1;1;0
2020-03-06;LKA;;1;1;0
2020-03-07;LKA;;1;1;0
2020-03-08;LKA;;1;1;0
2020-03-09;LKA;;1;1;0
2020-03-10;LKA;;1;1;0
2020-03-11;LKA;;2;1;0
2020-03-12;LKA;;2;1;0
2020-03-13;LKA;;6;1;0
2020-03-14;LKA;;10;1;0
2020-03-15;LKA;;18;1;0
2020-03-16;LKA;;28;1;0
2020-03-17;LKA;;44;1;0
2020-03-18;LKA;;51;1;0
2020-03-19;LKA;;60;3;0
2020-01-22;LTU;;0;0;0
2020-01-23;LTU;;0;0;0
2020-01-24;LTU;;0;0;0
2020-01-25;LTU;;0;0;0
2020-01-26;LTU;;0;0;0
2020-01-27;LTU;;0;0;0
2020-01-28;LTU;;0;0;0
2020-01-29;LTU;;0;0;0
2020-01-30;LTU;;0;0;0
2020-01-31;LTU;;0;0;0
2020-02-01;LTU;;0;0;0
2020-02-02;LTU;;0;0;0
2020-02-03;LTU;;0;0;0
2020-02-04;LTU;;0;0;0
2020-02-05;LTU;;0;0;0
2020-02-06;LTU;;0;0;0
2020-02-07;LTU;;0;0;0
2020-02-08;LTU;;0;0;0
2020-02-09;LTU;;0;0;0
2020-02-10;LTU;;0;0;0
2020-02-11;LTU;;0;0;0
2020-02-12;LTU;;0;0;0
2020-02-13;LTU;;0;0;0
2020-02-14;LTU;;0;0;0
2020-02-15;LTU;;0;0;0
2020-02-16;LTU;;0;0;0
2020-02-17;LTU;;0;0;0
2020-02-18;LTU;;0;0;0
2020-02-19;LTU;;0;0;0
2020-02-20;LTU;;0;0;0
2020-02-21;LTU;;0;0;0
2020-02-22;LTU;;0;0;0
2020-02-23;LTU;;0;0;0
2020-02-24;LTU;;0;0;0
2020-02-25;LTU;;0;0;0
2020-02-26;LTU;;0;0;0
2020-02-27;LTU;;0;0;0
2020-02-28;LTU;;1;0;0
2020-02-29;LTU;;1;0;0
2020-03-01;LTU;;1;0;0
2020-03-02;LTU;;1;0;0
2020-03-03;LTU;;1;0;0
2020-03-04;LTU;;1;0;0
2020-03-05;LTU;;1;0;0
2020-03-06;LTU;;1;0;0
2020-03-07;LTU;;1;0;0
2020-03-08;LTU;;1;0;0
2020-03-09;LTU;;1;0;0
2020-03-10;LTU;;1;0;0
2020-03-11;LTU;;3;0;0
2020-03-12;LTU;;3;0;0
2020-03-13;LTU;;6;0;0
2020-03-14;LTU;;8;0;0
2020-03-15;LTU;;12;1;0
2020-03-16;LTU;;17;1;0
2020-03-17;LTU;;25;1;0
2020-03-18;LTU;;27;1;0
2020-03-19;LTU;;36;1;0
2020-01-22;LUX;;0;0;0
2020-01-23;LUX;;0;0;0
2020-01-24;LUX;;0;0;0
2020-01-25;LUX;;0;0;0
2020-01-26;LUX;;0;0;0
2020-01-27;LUX;;0;0;0
2020-01-28;LUX;;0;0;0
2020-01-29;LUX;;0;0;0
2020-01-30;LUX;;0;0;0
2020-01-31;LUX;;0;0;0
2020-02-01;LUX;;0;0;0
2020-02-02;LUX;;0;0;0
2020-02-03;LUX;;0;0;0
2020-02-04;LUX;;0;0;0
2020-02-05;LUX;;0;0;0
2020-02-06;LUX;;0;0;0
2020-02-07;LUX;;0;0;0
2020-02-08;LUX;;0;0;0
2020-02-09;LUX;;0;0;0
2020-02-10;LUX;;0;0;0
2020-02-11;LUX;;0;0;0
2020-02-12;LUX;;0;0;0
2020-02-13;LUX;;0;0;0
2020-02-14;LUX;;0;0;0
2020-02-15;LUX;;0;0;0
2020-02-16;LUX;;0;0;0
2020-02-17;LUX;;0;0;0
2020-02-18;LUX;;0;0;0
2020-02-19;LUX;;0;0;0
2020-02-20;LUX;;0;0;0
2020-02-21;LUX;;0;0;0
2020-02-22;LUX;;0;0;0
2020-02-23;LUX;;0;0;0
2020-02-24;LUX;;0;0;0
2020-02-25;LUX;;0;0;0
2020-02-26;LUX;;0;0;0
2020-02-27;LUX;;0;0;0
2020-02-28;LUX;;0;0;0
2020-02-29;LUX;;1;0;0
2020-03-01;LUX;;1;0;0
2020-03-02;LUX;;1;0;0
2020-03-03;LUX;;1;0;0
2020-03-04;LUX;;1;0;0
2020-03-05;LUX;;1;0;0
2020-03-06;LUX;;2;0;0
2020-03-07;LUX;;2;0;0
2020-03-08;LUX;;3;0;0
2020-03-09;LUX;;3;0;0
2020-03-10;LUX;;5;0;0
2020-03-11;LUX;;7;0;0
2020-03-12;LUX;;19;0;0
2020-03-13;LUX;;34;0;0
2020-03-14;LUX;;51;0;1
2020-03-15;LUX;;59;0;1
2020-03-16;LUX;;77;0;1
2020-03-17;LUX;;140;0;1
2020-03-18;LUX;;203;0;2
2020-03-19;LUX;;335;0;4
2020-01-22;LVA;;0;0;0
2020-01-23;LVA;;0;0;0
2020-01-24;LVA;;0;0;0
2020-01-25;LVA;;0;0;0
2020-01-26;LVA;;0;0;0
2020-01-27;LVA;;0;0;0
2020-01-28;LVA;;0;0;0
2020-01-29;LVA;;0;0;0
2020-01-30;LVA;;0;0;0
2020-01-31;LVA;;0;0;0
2020-02-01;LVA;;0;0;0
2020-02-02;LVA;;0;0;0
2020-02-03;LVA;;0;0;0
2020-02-04;LVA;;0;0;0
2020-02-05;LVA;;0;0;0
2020-02-06;LVA;;0;0;0
2020-02-07;LVA;;0;0;0
2020-02-08;LVA;;0;0;0
2020-02-09;LVA;;0;0;0
2020-02-10;LVA;;0;0;0
2020-02-11;LVA;;0;0;0
2020-02-12;LVA;;0;0;0
2020-02-13;LVA;;0;0;0
2020-02-14;LVA;;0;0;0
2020-02-15;LVA;;0;0;0
2020-02-16;LVA;;0;0;0
2020-02-17;LVA;;0;0;0
2020-02-18;LVA;;0;0;0
2020-02-19;LVA;;0;0;0
2020-02-20;LVA;;0;0;0
2020-02-21;LVA;;0;0;0
2020-02-22;LVA;;0;0;0
2020-02-23;LVA;;0;0;0
2020-02-24;LVA;;0;0;0
2020-02-25;LVA;;0;0;0
2020-02-26;LVA;;0;0;0
2020-02-27;LVA;;0;0;0
2020-02-28;LVA;;0;0;0
2020-02-29;LVA;;0;0;0
2020-03-01;LVA;;0;0;0
2020-03-02;LVA;;1;0;0
2020-03-03;LVA;;1;0;0
2020-03-04;LVA;;1;0;0
2020-03-05;LVA;;1;0;0
2020-03-06;LVA;;1;0;0
2020-03-07;LVA;;1;0;0
2020-03-08;LVA;;2;0;0
2020-03-09;LVA;;6;0;0
2020-03-10;LVA;;8;1;0
2020-03-11;LVA;;10;1;0
2020-03-12;LVA;;10;1;0
2020-03-13;LVA;;17;1;0
2020-03-14;LVA;;26;1;0
2020-03-15;LVA;;30;1;0
2020-03-16;LVA;;34;1;0
2020-03-17;LVA;;49;1;0
2020-03-18;LVA;;71;1;0
2020-03-19;LVA;;86;1;0
2020-01-22;MAR;;0;0;0
2020-01-23;MAR;;0;0;0
2020-01-24;MAR;;0;0;0
2020-01-25;MAR;;0;0;0
2020-01-26;MAR;;0;0;0
2020-01-27;MAR;;0;0;0
2020-01-28;MAR;;0;0;0
2020-01-29;MAR;;0;0;0
2020-01-30;MAR;;0;0;0
2020-01-31;MAR;;0;0;0
2020-02-01;MAR;;0;0;0
2020-02-02;MAR;;0;0;0
2020-02-03;MAR;;0;0;0
2020-02-04;MAR;;0;0;0
2020-02-05;MAR;;0;0;0
2020-02-06;MAR;;0;0;0
2020-02-07;MAR;;0;0;0
2020-02-08;MAR;;0;0;0
2020-02-09;MAR;;0;0;0
2020-02-10;MAR;;0;0;0
2020-02-11;MAR;;0;0;0
2020-02-12;MAR;;0;0;0
2020-02-13;MAR;;0;0;0
2020-02-14;MAR;;0;0;0
2020-02-15;MAR;;0;0;0
2020-02-16;MAR;;0;0;0
2020-02-17;MAR;;0;0;0
2020-02-18;MAR;;0;0;0
2020-02-19;MAR;;0;0;0
2020-02-20;MAR;;0;0;0
2020-02-21;MAR;;0;0;0
2020-02-22;MAR;;0;0;0
2020-02-23;MAR;;0;0;0
2020-02-24;MAR;;0;0;0
2020-02-25;MAR;;0;0;0
2020-02-26;MAR;;0;0;0
2020-02-27;MAR;;0;0;0
2020-02-28;MAR;;0;0;0
2020-02-29;MAR;;0;0;0
2020-03-01;MAR;;0;0;0
2020-03-02;MAR;;1;0;0
2020-03-03;MAR;;1;0;0
2020-03-04;MAR;;1;0;0
2020-03-05;MAR;;2;0;0
2020-03-06;MAR;;2;0;0
2020-03-07;MAR;;2;0;0
2020-03-08;MAR;;2;0;0
2020-03-09;MAR;;2;0;0
2020-03-10;MAR;;3;0;1
2020-03-11;MAR;;5;0;1
2020-03-12;MAR;;6;0;1
2020-03-13;MAR;;7;1;1
2020-03-14;MAR;;17;1;1
2020-03-15;MAR;;28;1;1
2020-03-16;MAR;;29;1;1
2020-03-17;MAR;;38;1;2
2020-03-18;MAR;;49;1;2
2020-03-19;MAR;;63;1;2
2020-01-22;MCO;;0;0;0
2020-01-23;MCO;;0;0;0
2020-01-24;MCO;;0;0;0
2020-01-25;MCO;;0;0;0
2020-01-26;MCO;;0;0;0
2020-01-27;MCO;;0;0;0
2020-01-28;MCO;;0;0;0
2020-01-29;MCO;;0;0;0
2020-01-30;MCO;;0;0;0
2020-01-31;MCO;;0;0;0
2020-02-01;MCO;;0;0;0
2020-02-02;MCO;;0;0;0
2020-02-03;MCO;;0;0;0
2020-02-04;MCO;;0;0;0
2020-02-05;MCO;;0;0;0
2020-02-06;MCO;;0;0;0
2020-02-07;MCO;;0;0;0
2020-02-08;MCO;;0;0;0
2020-02-09;MCO;;0;0;0
2020-02-10;MCO;;0;0;0
2020-02-11;MCO;;0;0;0
2020-02-12;MCO;;0;0;0
2020-02-13;MCO;;0;0;0
2020-02-14;MCO;;0;0;0
2020-02-15;MCO;;0;0;0
2020-02-16;MCO;;0;0;0
2020-02-17;MCO;;0;0;0
2020-02-18;MCO;;0;0;0
2020-02-19;MCO;;0;0;0
2020-02-20;MCO;;0;0;0
2020-02-21;MCO;;0;0;0
2020-02-22;MCO;;0;0;0
2020-02-23;MCO;;0;0;0
2020-02-24;MCO;;0;0;0
2020-02-25;MCO;;0;0;0
2020-02-26;MCO;;0;0;0
2020-02-27;MCO;;0;0;0
2020-02-28;MCO;;0;0;0
2020-02-29;MCO;;1;0;0
2020-03-01;MCO;;1;0;0
2020-03-02;MCO;;1;0;0
2020-03-03;MCO;;1;0;0
2020-03-04;MCO;;1;0;0
2020-03-05;MCO;;1;0;0
2020-03-06;MCO;;1;0;0
2020-03-07;MCO;;1;0;0
2020-03-08;MCO;;1;0;0
2020-03-09;MCO;;1;0;0
2020-03-10;MCO;;1;0;0
2020-03-11;MCO;;1;0;0
2020-03-12;MCO;;2;0;0
2020-03-13;MCO;;2;0;0
2020-03-14;MCO;;2;0;0
2020-03-15;MCO;;2;0;0
2020-03-16;MCO;;7;0;0
2020-03-17;MCO;;7;0;0
2020-03-18;MCO;;7;0;0
2020-03-19;MCO;;7;0;0
2020-01-22;MDA;;0;0;0
2020-01-23;MDA;;0;0;0
2020-01-24;MDA;;0;0;0
2020-01-25;MDA;;0;0;0
2020-01-26;MDA;;0;0;0
2020-01-27;MDA;;0;0;0
2020-01-28;MDA;;0;0;0
2020-01-29;MDA;;0;0;0
2020-01-30;MDA;;0;0;0
2020-01-31;MDA;;0;0;0
2020-02-01;MDA;;0;0;0
2020-02-02;MDA;;0;0;0
2020-02-03;MDA;;0;0;0
2020-02-04;MDA;;0;0;0
2020-02-05;MDA;;0;0;0
2020-02-06;MDA;;0;0;0
2020-02-07;MDA;;0;0;0
2020-02-08;MDA;;0;0;0
2020-02-09;MDA;;0;0;0
2020-02-10;MDA;;0;0;0
2020-02-11;MDA;;0;0;0
2020-02-12;MDA;;0;0;0
2020-02-13;MDA;;0;0;0
2020-02-14;MDA;;0;0;0
2020-02-15;MDA;;0;0;0
2020-02-16;MDA;;0;0;0
2020-02-17;MDA;;0;0;0
2020-02-18;MDA;;0;0;0
2020-02-19;MDA;;0;0;0
2020-02-20;MDA;;0;0;0
2020-02-21;MDA;;0;0;0
2020-02-22;MDA;;0;0;0
2020-02-23;MDA;;0;0;0
2020-02-24;MDA;;0;0;0
2020-02-25;MDA;;0;0;0
2020-02-26;MDA;;0;0;0
2020-02-27;MDA;;0;0;0
2020-02-28;MDA;;0;0;0
2020-02-29;MDA;;0;0;0
2020-03-01;MDA;;0;0;0
